Title, Artist, Genre, Verse1, Verse2, Verse3, Verse4, Verse5, Verse6, Verse7, Verse8, Chorus1, Chorus2, Chorus3, Chorus4, Chorus5, Chorus6, Chorus7, Chorus8
Suddenly I See,KT Tunstall,Soul,,,,,,,,,D,B,F#,G,D,B,F#,G
Heartbreaker,Mariah Carey,Soul,B-,D-,B-,D-,B-,D-,B-,D-,D-,B-,D-,B-,D-,B-,D-,B-
Sun Goddess,Earth Wind and Fire,Soul,,,,,,,,,A,F#,G#,B,C#,G#,E,C#
Hot Stuff,Donna Summer,Soul,,,,,,,,,C,D,G,C,D,G,C,D
I will survive,Gloria Gaynor,Soul,,,,,,,,,A,D,G,C,F,B,E,E
American Boy,Estelle,Soul,E,C,A,A,D,E,C,A,E,E,E,C,C,C,A,A
He Won't Go,Adele,Pop,,,,,,,,,F,G,A-,B-,G,A-,F,G
You Learn,Alanis Morissette,Pop,,,,,,,,,G,E,D,C,G,E,D,C
Years,Alesso feat Matthew Koma,Pop,,,,,,,,,A,E,G,D,A,E,G,D
Lifted,Allie X,Pop,,,,,,,,,B-,F,B-,F,E-,A-,B-,F
Archie Marry Me,Alvvays,Pop,G,D,A,C,G,D,A,C,G,D,D,D,A,C,G,D
Send My Love,Adele,Pop,,,,,,,,,D,D,D,B,B,A,D,D
Best Day Of My Life,American Authors,Pop,,,,,,,,,D,D,G,G,D,D,G,G
Side to Side,Ariana Grande,Pop,,,,,,,,,F#,C#,E,F#,C#,E,D,E
Problem,Ariana Grande,Pop,E,F#,B,B,E,F#,G#,G#,G#,G#,G#,G#,G#,G#,G#,G#
Barbie Girl,Aqua,Pop,,,,,,,,,C#,F#,B,E,C#,F#,B,B
Hometown Glory,Adele,Pop,,,,,,,,,B-,D-,D-,G-,B-,D-,D-,G-
Knowing Me Knowing You,ABBA,Pop,D,E,E,B,B,F#,F#,D,B,G,A,A,D,G,A,A
Sofia,Alvaro Soler,Pop,,,,,,,,,G,D,A,E,G,D,A,E
Beautiful Life,Armin van Buuren,Pop,F,A,B-,C,A,C,B-,C,F,A,B-,C,A,C,B-,C
Moi Lolita,Alizee,Pop,B,G,E,A,A,B,G,E,E,A,B,G,E,A,B,G
No One,Alicia Keys,Pop,,,,,,,,,,,,,,,,
Halfway Around The World,A Teens,Pop,,,,,,,,,C,A,F,G,C,A,F,G
The Sun Always Shines On TV,A-ha,Pop,,,,,,,,,E,A,F,C,G,E,A,F
Catch,Allie X,Pop,,,,,,,,,B-,C,G,G,F,B-,F,E-
Gimme Gimme Gimme A Man After Midnight,ABBA,Pop,D,C,A,D,G,G,G,D,D,G,C,D,G,D,C,D
Phoenix,All Levels at Once,Pop,D#,E#,D#,A#,D#,E#,D#,A#,D#,B,F#,C#,D#,B,F#,C#
Thank You For The Music,ABBA,Pop,E,D#,F#,B,E,B,B,A,B,E,F#,B,E,C#,C#,B
Ready to Die,Andrew WK,Pop,A,A,G,G,A,A,D,D,D,A,D,A,G,G,A,D
Brighter Than Sunshine,Aqualung,Pop,D#,A#,A#,E,B,B,D#,A#,B,E,G#,G#,F#,F#,E,B
LKY Fansku Tapi Hatersku,ArmanArX,Pop,,,,,,,,,G,C,D,E,G,C,D,E
When We Were Young,Adele,Pop,C,E-,A-,E-,F,E-,C,E-,E-,E-,A-,B-,E-,E-,A-,B-
1 Thing,Amerie,Pop,,,,,,,,,B,G#,A#,B,G#,,,
Try Again,Aaliyah,Pop,,,,,,,,,G#,C#,C#,G#,G#,C#,C#,G#
Into You,Ariana Grande,Pop,F#,F#,E,A,A,B,D,D,F#,E,A,B,D,E,,
Someone Like You,Adele,Pop,D,A,C#,F#,D,A,C#,F#,A,E,F#,D,A,E,F#,D
Housewife Spliffin',Angie,Pop,F#,C#,B,B,A,F#,C#,B,,,,,,,,
I Say A Little Prayer,Aretha Franklin,Pop,F#,B,E,E,A,D,C#,,D,E,C#,F#,C#,D,E,C#
All Over The World,Above and Beyond feat Alex Vargas,Pop,B-,D,C,C,B-,D,C,C,,,,,,,,
Sukirman,ArmanArX,Pop,,,,,,,,,D,A,C#,G,D,A,C#,G
More More More,Andrea True Connection,Pop,,,,,,,,,C,G,A,G,F,C,G,A
One Last Time,Ariana Grande,Pop,,,,,,,,,F,E-,A-,D-,D-,F,E-,F
Set Fire to the Rain,Adele,Pop,D,F,C,G,D,F,C,,,,,,,,,
Mamma Mia,ABBA,Pop,D,G,G,G,G,G,G,G,D,G,D,G,D,G,G,G
Mr Saxobeat,Alexandra Stan,Pop,,,,,,,,,,,,,,,,
Surfing On A Rocket,Air,Pop,E-,E-,C,E-,E-,E-,C,C,A-,B-,B-,D,F,A-,B-,B-
All The Rage,Allie X,Pop,,,,,,,,,G,F,D,G,F,D,G,C
SalahBeli,ArmanArX,Pop,,,,,,,,,D,D,G,D,E,C,G,C
Wonder,Adventure Club,Pop,,,,,,,,,E-,E-,E-,F,F,F,G,E-
Love Me Harder ft The Weeknd,Ariana Grande,Pop,A,C#,F#,G#,A,C#,F#,G#,A,C#,F#,G#,G#,A,G#,C#
Jangan Play,ArmanArX,Pop,,,,,,,,,A,D,E,A,D,E,F#,E
Llama In My Living Room,AronChupa,Pop,F,D-,E-,F,F,D-,E-,F,,,,,,,,
Better off Alone,Alice Deejay,Pop,E,D#,G#,F#,E,D#,G#,F#,E,D#,G#,F#,E,D#,G#,F#
Girl On Fire,Alicia Keys,Pop,B,G,E,F#,B,G,E,F#,A,F#,C#,E,A,F#,C#,E
All That She Wants,Ace of Base,Pop,C#,C#,C#,C#,G#,G#,F#,F#,C#,C#,C#,C#,G#,G#,F#,F#
Head Over Feet,Alanis Morissette,Pop,,,,,,,,,D,B,G,A,D,B,B,A
Skyfall,Adele,Pop,C,A-,F,C,A-,F,C,A-,C,C,A-,E-,F,E-,G,G
Snowblind feat Tasha Baxter,Au5,Pop,,,,,,,,,,,,,,,,
Dancing Queen,ABBA,Pop,A,D,A,F#,E,E,E,F#,E,E,F#,E,D,B,A,D
Cool Feat Roy English,Alesso,Pop,,,,,,,,,,,,,,,,
If i had you,Adam Lambert,Pop,E,G,B,D,E,G,B,D,,,,,,,,
Double Vision,3OH3,Pop,,,,,,,,,C,G,E,D,C,G,E,D
Be Alright,Ariana Grande,Pop,,,,,,,,,C#,F#,G#,C#,G#,F#,G#,B
Painful Like,Austra,Pop,,,,,,,,,F,E-,D-,A-,F,E-,D-,A-
Focus,Ariana Grande,Pop,G#,G#,G#,G#,G#,G#,G#,G#,,,,,,,,
Virgin Superstar,And One,Pop,,,,,,,,,B,D,G,D,B,G,G,A
Santa Tell Me,Ariana Grande,Pop,,,,,,,,,G,C,E,D,G,C,E,D
Dia Melihatku,ArmanArX,Pop,,,,,,,,,D,A,D,A,D,,,
Say Something,A Great Big World,Pop,F,F,A,A,B-,B-,F,C,B,G,D,A,B,G,D,A
Rolling In The Deep,Adele,Pop,,,,,,,,,C,B-,A-,A-,B-,C,B-,A-
Lay All Your Love On Me,ABBA,Pop,,,,,,,,,D,A,D,A,D,A,B-,A
Cartoon Heroes,Aqua,Pop,,,,,,,,,,,,,,,,
Side To Side ft Nicki Minaj,Ariana Grande,Pop,,,,,,,,,F#,C#,E,F#,C#,E,D,E
Chasing Pavements,Adele,Pop,,,,,,,,,A-,G,C,F,F,F,G,B-
The Winner Takes It All,ABBA,Pop,C#,F#,F#,C#,C#,G#,G#,C#,C#,F#,F#,C#,D#,D#,C#,G#
Every Heartbeat,Amy Grant,Pop,,,,,,,,,F#,E,C#,D,A,E,F#,F#
Be Like That,3 Doors Down,Pop,G,D,E,C,,,,,,,,,,,,
I Saw The Sign,Ace Of Base,Pop,G,E,A,D,G,E,A,D,G,E,C,D,G,E,C,D
What's In It For Me,Amy Diamond,Pop,,,,,,,,,D,F,C,G,D,F,C,G
Forever Young,Alphaville,Pop,C,G,A,F,G,D,F,A,C,G,A,F,G,D,F,G
Heartbeat,Annie,Pop,F#,D,B,C#,F#,D,B,C#,G,F#,B,F#,G,F#,B,F#
Ironic,Alanis Morissette,Pop,,,,,,,,,F#,G#,F#,B,F#,G#,F#,B
One Word,Anouk,Pop,C#,G#,D#,D#,C#,G#,D#,D#,C#,B,C#,B,C#,B,C#,B
The Spark,Afrojack,Pop,,,,,,,,,G#,E,B,F#,,,,
Money Money Money,ABBA,Pop,A,A,E,E,A,A,E,E,A,E,B,E,A,A,E,B
Lipstick,Ariel Pink,Pop,,,,,,,,,,,,,,,,
Casanova,Allie X,Pop,G,B,E,G,B,E,G,B,G,A,B,E,G,A,B,E
The Girl From Ipanema,Astrud Gilberto and Stan Getz,Pop,E-,E-,A-,A-,D-,D-,A-,A-,D-,D-,E-,E-,E-,A-,D-,F
Here,Alessia Cara,Pop,B-,B-,D,D,B-,B-,D,D,,,,,,,,
The Tide is High,Atomic Kitten,Pop,,,,,,,,,C,F,G,C,F,G,C,F
Amnesia,5 Seconds Of Summer,Pop,D,G,D,G,E,G,D,G,D,A,B,G,D,A,B,G
Vacation,Alphabeat,Pop,,,,,,,,,D,E,C,E,D,E,C,G
All I Need,Air,Pop,,,,,,,,,G,C,E,G,C,E,G,C
You Taste Like Cherry,Anoraak,Pop,,,,,,,,,,,,,,,,
Cryin',Aerosmith,Pop,A,E,F#,C#,D,A,E,E,,,,,,,,
Apocalypse,All Levels at Once,Pop,G#,B,F#,E,G#,B,F#,E,E,C#,F#,D#,G#,G#,E,C#
The Hardest Thing,98 Degrees,Pop,,,,,,,,,F,F,B-,D,E-,E-,G,F
Renai Saiban - Love Trial,40meterP,Pop,,,,,,,,,A,B,G#,C#,F#,B,E,E
Does Your Mother Know,ABBA,Pop,G,G,E,G,C,G,A,G,G,G,C,C,G,C,G,C
Boyfriend,Alphabeat,Pop,,,,,,,,,B,E,F#,A,G,F#,B,E
Find Our Way ft Crystal Castagnazzi,Austin Cassidy,Pop,,,,,,,,,,,,,,,,
So Long,ABBA,Pop,,,,,,,,,G,C,G,C,G,D,G,C
A Contre-Courant,Alizee,Pop,A,E,D,D,A,E,D,D,,,,,,,,
Don't Trust Me,3OH3,Pop,,,,,,,,,G,E-,B-,F,G,E-,B-,F
Around The World,ATC,Pop,,,,,,,,,A,E,F,C,A,E,F,C
Kelly Watch The Stars,Air,Pop,E,D,A,E,D,A,E,D,,,,,,,,
I've Seen Footage,Death Grips,Experimental,,,,,,,,,,,,,,,,
Cold Earth,Boards Of Canada,Experimental,F,A,B,F,A,B,,,,,,,,,,
Music Is Math,Boards Of Canada,Experimental,,,,,,,,,,,,,,,,
Lingus,Snarky Puppy,Experimental,E,C,D,A,F#,E,E,C,,,,,,,,
Tem Shop,GiIvaSunner,Experimental,F#,B,C#,F#,B,C#,B,F#,,,,,,,,
Sex,Hudson Mohawke,Experimental,,,,,,,,,G,F,E-,E-,D,C,C,B-
Return To Innocence,Enigma,Experimental,,,,,,,,,B-,F,E-,F,B-,F,E-,F
Our Own House,MisterWives,Experimental,,,,,,,,,B-,A-,E-,B-,A-,E-,,
All Clowns,Jerry Paper,Experimental,B-,C,B-,B-,C,,,,,,,,,,,
Somebody That I Used To Know,Gotye,Experimental,D,C,D,C,D,C,D,C,D,C,B-,C,D,C,B-,C
Come To Dust,Boards Of Canada,Experimental,,,,,,,,,,,,,,,,
4'33'',John Cage,Experimental,,,,,,,,,,,,,,,,
Sky Fits Heaven,Madonna,Experimental,,,,,,,,,B-,F,C,D,D,A,B-,F
The Colour Of Spring,Mark Hollis,Experimental,,,,,,,,,,,,,,,,
SPONGEBOB CAVE EATEN ALIVE,Grand Channel,Experimental,C,B,C,B,B,F,B,G,,,,,,,,
New Seeds,Boards Of Canada,Experimental,,,,,,,,,B-,E-,G-,E-,,,,
Eventually,Tame Impala,Experimental,G,F,C,E,E,C,E,D,,,,,,,,
Spread Eagle Cross The Block,Death Grips,Experimental,B,B,C#,B,B,C#,B,B,,,,,,,,
Humanizzimo,Roine Stolt,Experimental,,,,,,,,,,,,,,,,
Mirror's Edge - The Shard Puzzle,Solar Fields,Experimental,,,,,,,,,,,,,,,,
Everything in its Right Place,Radiohead,Experimental,,,,,,,,,,,,,,,,
Green Greens,GiIvaSunner,Experimental,C,D,G,C,C,D,G,A,,,,,,,,
Goodbye moonmen,Rick and Morty,Experimental,,,,,,,,,D-,G-,G-,G-,D-,G-,G-,G-
Love Will Tear Us Apart,Joy Division,Experimental,,,,,,,,,E,D,D,D,D,D,B,A
Hunter,Bjork,Experimental,,,,,,,,,,,,,,,,
A Priori,eleven eastern,Experimental,,,,,,,,,G-,D-,E-,B-,G-,D-,E-,E-
Thing of Gold,Snarky Puppy,Experimental,,,,,,,,,,,,,,,,
Bros,Panda Bear,Experimental,D,D,D,D,D,D,D,D,D,A,G,D,A,G,D,A
Strawberry Skies,Games,Experimental,,,,,,,,,D,C,E-,A-,E-,F,E-,A-
Corsair,Boards Of Canada,Experimental,F,G-,G-,A-,,,,,,,,,,,,
Pipe Dream,Animusic,Experimental,,,,,,,,,G,G,G,G,G,G,G,G
Love Paranoia,Tame Impala,Experimental,,,,,,,,,,,,,,,,
Backseat ft Carly Rae Jepsen,Charli XCX,Experimental,B-,D,C,B-,D,C,B-,D,B-,D,C,B-,D,C,B-,D
Nothing Was Your Fault,Andrew Huang,Experimental,,,,,,,,,B-,C,A,D,B-,D,A,B-
Femmebot ft Dorian Electra and Mykki Blanco,Charli XCX,Experimental,,,,,,,,,A,A,B,B,F#,G,G,A
Poor Me,Charley Patton,Experimental,F,F,F,F,E-,E-,E-,E-,,,,,,,,
All Star Rest Area,GiIvaSunner,Experimental,,,,,,,,,,,,,,,,
Unravel,Bjork,Experimental,,,,,,,,,C,C,A,D,D,B,E,C
Bonus Wav,ESPRIT,Experimental,,,,,,,,,F,F,F,D,E,E,B-,
The Quantum Reproach,Black Boss,Experimental,E-,G-,B-,A-,E-,G-,B-,A-,,,,,,,,
Heroes,David Bowie,Experimental,,,,,,,,,D,D,G,G,G,G,G,D
Feel The Fall,Telefon Tel Aviv feat Dillion,Experimental,,,,,,,,,B,C#,D#,C#,B,B,C#,D#
Chamber Of Reflection,Mac Demarco,Experimental,,,,,,,,,,,,,,,,
An Eagle In Your Mind,Boards Of Canada,Experimental,,,,,,,,,,,,,,,,
Nice Riff Clichard,This Town Needs Guns,Experimental,,,,,,,,,,,,,,,,
Mer Girl,Madonna,Experimental,,,,,,,,,,,,,,,,
Never Be Like You feat Kai,Flume,Experimental,,,,,,,,,,,,,,,,
No Surprises,Radiohead,Experimental,,,,,,,,,,,,,,,,
Buying New Soul,Porcupine Tree,Experimental,,,,,,,,,B-,C,D,F,B-,C,D,F
White Moon,The White Stripes,Experimental,E,A,B,E,E,E,A,B,E,G#,D#,F#,B,A,B,E
Another Medium,Toby Fox,Experimental,,,,,,,,,E-,G-,A-,F,E-,G-,A-,F
On GP,Death Grips,Experimental,,,,,,,,,D,C,B,D,D,D,D,C
V Island Song,These New Puritans,Experimental,,,,,,,,,,,,,,,,
In A Beautiful Place Out In The Country,Boards Of Canada,Experimental,,,,,,,,,A,E,G,D,,,,
Hi,Hannah Diamond,Experimental,,,,,,,,,E-,F,G,F,E-,F,C,G
Demon,Dean Blunt,Experimental,C#,D#,F#,D#,,,,,,,,,,,,
New Grass,Talk Talk,Experimental,C#,A,E,C#,A,A,E,,,,,,,,,
Idioteque,Radiohead,Experimental,,,,,,,,,G,G,G,E-,G,G,G,E-
Rocket Falls On Rocket Falls,Godspeed You Black Emperor,Experimental,,,,,,,,,,,,,,,,
How Big How Blue How Beautiful,Florence and the Machine,Experimental,,,,,,,,,,,,,,,,
Only Hope,Mandy Moore,Experimental,,,,,,,,,,,,,,,,
Animate,Rush,Experimental,,,,,,,,,A,A,F,F,B-,C,C,D
Swim,Madonna,Experimental,,,,,,,,,,,,,,,,
Flavors,Jack Conte,Experimental,D-,F,C,A-,D-,F,C,A-,G#,F#,F#,F#,G#,F#,F#,F#
God Only Knows,The Beach Boys,Experimental,A,A,A,A,G#,G#,G#,G#,,,,,,,,
The Devil Is In The Details,Boards Of Canada,Experimental,,,,,,,,,,,,,,,,
In Time,The Electric Warehouse,Experimental,,,,,,,,,C,C,C,G,G,A,A,C
Don't Panic,Coldplay,Experimental,A,C,F,A,C,F,D,G,,,,,,,,
Kiss Land,The Weeknd,Experimental,,,,,,,,,,,,,,,,
Minipops 67,Aphex Twin,Experimental,,,,,,,,,A,C,F,C,A,C,F,C
Nothing Is Real,Boards Of Canada,Experimental,,,,,,,,,,,,,,,,
The Gluten Free Mambo Tango Experience,andres,Experimental,F,E,A,D,G,C,F,B-,C,C,F,B,E,E,C,E
Hey QT,QT,Experimental,D,D,C,C,F,F,C,C,D,D,C,C,F,F,B-,B-
Karkat's Theme,Homestuck Soundtrack,Experimental,C,B,C,B,C,B,C,B,,,,,,,,
Burn The Witch,Radiohead,Experimental,,,,,,,,,F#,D#,E,A#,B,,,
SWEET,CVLTVRE,Experimental,G,F,E-,F,G,F,E-,F,,,,,,,,
Massage Situation,Flying Lotus,Experimental,,,,,,,,,,,,,,,,
Computing Of Lisa Frank 420,MACINTOSH PLUS,Experimental,,,,,,,,,,,,,,,,
Me4U ft Morrie,Danny L Harle,Experimental,,,,,,,,,F#,F#,A,A,C#,C#,A,A
Storm,Godspeed You Black Emperor,Experimental,,,,,,,,,,,,,,,,
Siberian Breaks,MGMT,Experimental,,,,,,,,,F,D,F,G,C,D,D,G
Sad Bitch,Arca,Experimental,,,,,,,,,A-,G,F,A-,D,D,D,D
Ageispolis,Aphex Twin,Experimental,,,,,,,,,,,,,,,,
Outlier,Snarky Puppy,Experimental,,,,,,,,,C,E-,D,A-,D,C,E-,D
Peasantry Or 'Light Inside of Light',Godspeed You Black Emperor,Experimental,,,,,,,,,E-,A-,E-,E-,A-,C,A-,E-
Fichtl's Lied,Die Woodys,Experimental,,,,,,,,,,,,,,,,
Charlie And The Chocolate Factory Main Titles,Danny Elfman,Experimental,A,G,A,A,A,G,A,A,,,,,,,,
Put Your Number In My Phone,Ariel Pink,Experimental,,,,,,,,,B-,A-,D-,B-,E-,A-,A-,B-
PAPAT4,Aphex Twin,Experimental,C#,D#,F#,C#,F#,F#,C#,D#,,,,,,,,
Julie And Candy,Boards Of Canada,Experimental,,,,,,,,,F,D-,E-,D-,E-,,,
Language Translation Video,CVLTVRE,Experimental,,,,,,,,,E-,D,E-,D,G,F,E-,D
Sea Organisation,Dianetics Online,Experimental,D,B,B,A,D,D,F#,A,,,,,,,,
U N Owen Was Her,GiIvaSunner,Experimental,,,,,,,,,G-,F,B-,E-,G-,A-,B-,G-
I'm at 9933,TAS 1000,Experimental,,,,,,,,,F#,D#,B,D#,C#,,,
Jimmy Neutron Happy Family Happy Hour,Seinfeldspitstain,Experimental,,,,,,,,,C,C,F,C,,,,
Lipgloss ft Cupcakke,Charli XCX,Experimental,,,,,,,,,F,A,C,D,F,A,C,D
Who Are You,BoA,World,,,,,,,,,G,A,F#,F#,B,G,A,F#
1 Night ft Charli XCX,Mura Masa,World,,,,,,,,,,,,,,,,
Aria Math,C418,World,,,,,,,,,,,,,,,,
Last Defeat - Part One,Solarstone,World,,,,,,,,,E,D#,C#,G#,G#,,,
Mas Que Nada,Sergio Mendes and Brazil '66,World,,,,,,,,,F,B-,E-,F,F,B-,E-,F
Aguas De Marco,Elis Regina and Antonio Carlos Jobim,World,B-,B-,E-,C,B-,F,E-,A,,,,,,,,
Return To Innocence,Enigma,World,,,,,,,,,B-,F,E-,F,B-,F,E-,F
Our Own House,MisterWives,World,,,,,,,,,B-,A-,E-,B-,A-,E-,,
Few Fire 'Malo Ognya',Linda,World,D,B-,F,A,D,B-,F,A,,,,,,,,
Valenki,Lidia Ruslanova,World,,,,,,,,,F,C,F,B-,F,E-,C,F
Rosette,Le Vent du Nord,World,G,D,E,C,D,G,D,C,,,,,,,,
Move Your Body,Sia,World,,,,,,,,,B-,B-,F,G-,G-,D-,A-,A-
Silent Hill Theme,Akira Yamaoka,World,,,,,,,,,,,,,,,,
Aqueous Transmission,Incubus,World,,,,,,,,,,,,,,,,
Strawberry Skies,Games,World,,,,,,,,,D,C,E-,A-,E-,F,E-,A-
Light It Up ft Nyla and Fuse ODG Remix,Major Lazer,World,,,,,,,,,A,A,G,G,G,C,C,F
Du gamla du fria - National Anthem of Sweden,Richard Dybeck,World,A-,F,D-,G,E-,E-,E-,G,,,,,,,,
Sorry,Justin Bieber,World,,,,,,,,,A-,C,B-,A-,C,B-,A-,C
La La La,Shakira,World,,,,,,,,,C#,C#,C#,G#,G#,G#,B#,B#
Played-A-Live,Safri Duo,World,,,,,,,,,,,,,,,,
Mean What I Mean ft Leikeli47 and Dreezy,AlunaGeorge,World,,,,,,,,,,,,,,,,
Burn,KSHMR and Dallask,World,,,,,,,,,G,G,G,G,G,G,G,G
Waka Waka,Shakira,World,,,,,,,,,,,,,,,,
The Perfect Life,Moby with Wayne Coyne,World,,,,,,,,,F,F,F,F,F,F,C,C
La Vida Es Un Carnaval,Celia Cruz,World,C,C,A-,G,C,C,A-,G,C,C,A-,G,C,C,A-,G
Inside Out - Bundle of Joy,Michael Giacchino,Disney,,,,,,,,,,,,,,,,
I Can Go The Distance,Disney - Hercules,Disney,,,,,,,,,D,E,A,D,E,A,D,E
Love Myself,Hailee Steinfeld,Disney,C,G,B-,C,E-,C,G,B-,C,G,B-,C,E-,C,G,B-
I'll Make A Man Out Of You,Disney,Disney,E,D,G,D,E,A,D,E,E,D,G,C,D,D,E,C
Don't Worry Be Happy,Bobby McFerrin,Disney,B,C#,E,B,B,B,B,,,,,,,,,
Best Day Of My Life,American Authors,Disney,,,,,,,,,D,D,G,G,D,D,G,G
Try Everything,Shakira,Disney,,,,,,,,,D-,G-,D-,A-,D-,G-,D-,A-
Scherzo Di Notte,Yoko Shimomura,Disney,,,,,,,,,,,,,,,,
Queen of Mars,Phineas and Ferb,Disney,,,,,,,,,E,A,B,B,E,A,B,B
He's a Pirate,Klaus Badelt,Disney,D,B-,A,D,B-,F,C,D,,,,,,,,
A Whole New World,Disney,Disney,D,D,A,D,D,G,A,E,D,A,D,A,D,D,A,D
Finished Symphony,Deadmau5,Disney,D,F#,B,E,E,E,A,B,,,,,,,,
Circle Of Life,Carmen Twillie,Disney,F,F,B-,C,F,B-,G,C,F,F,B-,E-,B-,F,E-,E-
Believe,Shawn Mendes,Disney,,,,,,,,,C,G,F,C,G,F,C,G
My Heart Will Go On,Celine Dion,Disney,E-,B-,A-,E-,B-,E-,B-,A-,C,B-,A-,B-,C,B-,A-,B-
Sanctuary ,Yoko Shimomura,Disney,,,,,,,,,A,G#,C#,C#,C#,F#,A,B
Oogie Boogie's Song - Nightmare Before Christmas,Danny Elfman,Disney,A-,A-,A-,A-,G,A-,G,F,D#,G#,A#,D#,B,A#,G#,E#
Fall,Daft Punk,Disney,,,,,,,,,,,,,,,,
Breaking Free,High School Musical,Disney,,,,,,,,,,,,,,,,
Duck Tales,Mark Mueller,Disney,,,,,,,,,E,D,C,D,E,D,C,D
Part Of Your World - The Little Mermaid,Disney,Disney,,,,,,,,,,,,,,,,
Le Festin,Camille,Disney,E-,C,A-,B-,F,B-,G,C,,,,,,,,
Stick to the Status Quo,High School Musical,Disney,F,E-,E-,F,C,C,C,F,D,B-,F,C,D,B-,B-,F
Jack's Lament,Danny Elfman,Disney,B-,F,D-,G-,G-,F,E-,F,D,G,B,E,D,E,D,E
Gravity Falls Title Theme,Brad Breek,Disney,,,,,,,,,,,,,,,,
Sally's Song - The Nightmare Before Christmas,Catherine O'Hara - Danny Elfman,Disney,E,E,F#,F#,B,E,E,B,F#,F#,E,B,A,C,F#,E
Thrift Shop,Macklemore,Disney,,,,,,,,,G#,F##,B#,C#,G#,F##,G#,
For the First Time in Forever,Kristen Bell and Idina Menzel,Disney,F,B-,F,B-,F,F,C,F,C,G,F,B-,C,F,A,D
Heroes,Alesso,Disney,,,,,,,,,F,A,D,B-,F,A,D,B-
Recess Theme,Denis M Hannigan,Disney,,,,,,,,,C,G,G,C,C,C,F,F
Bop To The Top,High School Musical,Disney,,,,,,,,,E-,F,D,G,E-,F,D,D
Mega Man 7 - Dr Wily Stage 1,Capcom,Disney,G#,F#,C#,D,G#,E,F#,C#,,,,,,,,
This Is Halloween - The Nightmare Before Christmas,Danny Elfman,Disney,C,D,D,C,C,B-,B-,C,G#,E,G#,E,G#,D#,G#,E
Arena,Daft Punk,Disney,,,,,,,,,,,,,,,,
Let's Go Fly A Kite,Richard and Robert Sherman,Disney,,,,,,,,,E-,B-,F,B-,C,B-,F,E-
Touch My Hand,David Archuleta,Disney,,,,,,,,,,,,,,,,
Can You Feel The Love Tonight,Disney,Disney,,,,,,,,,F,C,D,B-,F,B-,C,B-
This is Halloween,Tim Burton and Danny Elfman,Disney,C,D,C,B-,C,G,G,B-,,,,,,,,
Colors of the Wind,Disney,Disney,,,,,,,,,B-,F,G-,G-,B-,F,G-,A-
Do You Want To Build A Snowman,Kristen Bell,Disney,F,B-,F,G,E-,F,B-,E-,,,,,,,,
Can't Stop Singing,Teen Beach Movie,Disney,C,C,G,F,F,C,A,F,F,G,A,D,F,F,C,C
679,Fetty Wap,Disney,,,,,,,,,G,F#,B,D,G,F#,B,G
Life On Mars,David Bowie,Disney,,,,,,,,,A,D,F#,D,E,E,E,E
Love Is an Open Door,Kristen Bell and Santino Fontana,Disney,D,D,D,D,G,G,D,D,D,F#,E,G,D,F#,E,G
Let It Go,Idina Menzel,Disney,B-,B-,F,D-,E-,B-,B-,F,A-,E-,F,D-,A-,E-,F,D-
Beauty and the Beast,Disney,Disney,D-,A-,A-,D-,A-,A-,D-,D-,,,,,,,,
Teen Beach Movie - Falling For Ya,Grace Phipps,Disney,D,B,E,A,D,B,E,A,D,B,E,A,D,B,E,A
Chip and Dale Rescue Rangers,Mark Mueller,Disney,,,,,,,,,C,C,C,G,F,A,E,B
Shape Of You,Ed Sheeran,Disney,,,,,,,,,C#,F#,A,B,C#,F#,A,B
Where You Are,Moana - Official Motion Picture Soundtrack,Disney,E,E,E,E,A,B,,,C#,E,C#,E,B,C#,E,A
Jack Sparrow,Hans Zimmer,Disney,D,D,D,D,D,D,D,D,,,,,,,,
Prince Ali - Aladdin,Disney,Disney,,,,,,,,,F,B-,G-,F,B-,F,B-,B-
Reflection,Disney,Disney,F#,D#,G#,G#,C#,F#,D#,E#,A,F#,E,D,D,D,A,E
Be Our Guest - Beauty and the Beast,Disney,Disney,G,G,E,G,G,F#,A,D,,,,,,,,
Under the Sea,Little Mermaid,Disney,B-,F,B-,F,B-,B-,F,B-,,,,,,,,
Supercalifragilisticexpialidocious,Richard and Robert Sherman,Disney,,,,,,,,,B-,F,F,B-,B-,E-,E-,B-
Part of Your World,Disney Jodi Benson,Disney,B-,C,B-,C,A,D,G,G,F,C,B-,B-,F,C,F,
Hakuna Matata,Disney,Disney,,,,,,,,,G-,D-,G-,A-,A-,A-,B-,D-
Cruella De Vil - 101 Dalmatians,Disney,Disney,,,,,,,,,A-,E-,D-,D-,A-,E-,D-,D-
Friend Like Me - Aladdin,Disney,Disney,D,A,A,D,A,A,D,A,D,B-,A,D,B-,A,D,B-
Death By Glamour,Toby Fox,Disney,C,B,A,B,E,D,G,E,C#,B#,B#,C#,D#,G#,B#,C#
Wreck It Wreck-It Ralph,Buckner and Garcia,Disney,,,,,,,,,C,F,G,C,C,F,G,G
Megalovania,Toby Fox,Disney,D,D,B-,B-,C,D,D,B-,,,,,,,,
The Son Of Flynn,Daft Punk,Disney,,,,,,,,,,,,,,,,
Phineas And Ferb Theme Song,Bowling for Soup,Disney,,,,,,,,,A-,A-,E-,E-,E-,A-,A-,G
The Grid,Daft Punk,Disney,,,,,,,,,,,,,,,,
Kiss The Girl,Disney,Disney,C,C,F,C,G,F,C,,C,F,C,G,C,F,G,C
